Order,HouseFunctional,Lot Area,Gr Liv Area,SalePrice,Bsmt Cond,Bsmt Qual,Exter Cond,Exter Qual,Kitchen Qual,Overall Cond,Overall Qual
2033,7,13200,2294,202500,4,4,2,2,2,6,6
2034,7,6882,1355,127000,4,4,2,2,3,7,6
2035,7,9000,1375,141000,4,4,3,2,3,6,6
2036,7,9780,1952,212300,4,4,4,2,3,9,7
2037,7,10320,2180,161000,3,4,2,2,2,5,6
2038,7,4330,1315,99500,4,3,2,2,2,6,4
2039,7,7200,1111,101000,3,4,2,2,1,7,5
2040,7,4800,1196,109900,4,4,2,2,2,7,4
2041,7,12358,1382,128500,4,4,2,2,2,6,5
2042,7,10120,1889,122000,4,4,2,1,2,4,7
2043,7,4388,840,87000,4,4,3,2,2,7,5
2044,0,10320,1484,50000,3,4,1,1,2,1,4
2045,7,12888,2267,219000,4,4,3,2,2,8,7
2046,3,18030,3086,200500,4,4,2,2,4,6,5
2047,7,8160,1134,126000,4,4,2,2,2,6,5
2048,7,4484,1282,108500,4,4,2,2,2,6,5
2049,7,11235,999,130000,4,5,2,2,2,5,5
2050,5,11235,1452,158450,4,5,2,2,2,5,5
2051,7,14299,1005,115400,4,4,2,2,2,3,4
2052,7,7943,1029,118500,4,4,1,2,2,5,4
2053,7,14149,1020,165000,4,4,3,3,2,8,5
2054,7,11677,1040,123000,4,4,2,2,2,4,5
2055,7,8400,913,129000,4,4,2,2,2,5,6
2056,7,7094,894,125000,4,4,2,2,2,5,5
2057,7,8978,948,108000,4,4,2,2,2,5,5
2058,7,8425,868,119900,4,5,2,2,2,6,5
2059,7,8665,897,115000,4,4,2,2,2,5,5
2060,7,8398,943,134500,4,4,3,2,2,5,5
2061,7,7742,955,127000,4,4,2,2,2,7,5
2062,7,8724,894,129000,4,5,2,2,2,5,5
2063,7,8197,1285,143500,4,4,2,2,2,5,6
2064,7,8169,912,129000,4,4,3,2,3,7,5
2065,7,14175,1375,187000,4,4,2,2,2,5,5
2066,4,16779,2654,158000,4,5,1,2,2,4,5
2067,7,25339,1416,112000,4,4,3,2,3,7,5
2068,7,6960,1302,165250,4,4,2,2,3,8,7
2069,7,11375,1299,150000,4,4,2,2,3,5,6
2070,7,13770,1176,137000,4,4,2,2,2,6,5
2071,5,9000,998,89500,0,0,2,1,2,7,4
2072,7,115149,1824,302000,4,5,2,2,3,5,7
2073,7,11075,1522,182000,4,5,2,2,2,5,6
2074,7,10029,2060,211000,4,5,2,3,2,5,6
2075,7,17541,1325,216000,5,4,3,2,3,7,5
2076,4,22692,1630,130000,4,4,2,2,2,5,5
2077,4,17808,1242,109900,4,4,2,2,2,5,4
2078,5,12671,2422,255000,3,5,3,2,3,7,6
2079,7,12615,2158,243000,5,4,2,2,3,7,6
2080,7,10512,1626,154000,4,4,2,2,3,6,6
2081,7,5400,864,118000,4,4,2,2,2,5,5
2082,5,11515,943,80000,0,0,2,2,3,5,4
2083,7,7711,1440,150000,4,5,2,2,2,3,4
2084,7,9098,605,86000,4,4,2,2,2,7,4
2085,7,3869,1038,130000,4,4,4,3,2,6,5
2086,7,9280,1342,125000,4,3,2,2,2,6,5
2087,7,11100,1480,136500,4,4,2,2,2,6,5
2088,7,7550,1362,96000,3,4,1,1,2,5,4
2089,7,9060,1340,120000,0,0,2,2,2,6,5
2090,5,23920,1822,228500,4,4,2,2,3,5,6
2091,7,10357,1442,179900,4,5,2,3,3,5,7
2092,7,13474,2243,225000,4,5,2,3,3,5,7
2093,7,10380,2730,301000,4,4,2,3,3,5,7
2094,7,13125,2127,238000,4,5,2,3,3,5,7
2095,7,11287,1982,228500,4,5,2,3,3,6,7
2096,7,9317,1958,220000,5,5,3,3,3,5,7
2097,7,9965,2696,383970,4,5,2,3,4,5,7
2098,7,9965,2828,424870,4,5,2,3,3,5,8
2099,7,9178,1651,250000,4,5,2,3,3,5,8
2100,7,10481,2140,360000,4,5,2,3,3,5,8
2101,7,10652,1494,279500,4,5,2,3,3,5,7
2102,7,11175,1316,200141,4,5,2,3,3,5,7
2103,7,10235,1651,246500,4,5,2,3,3,5,8
2104,7,9588,2574,276000,4,5,2,3,4,5,8
2105,7,8814,1274,203000,4,5,2,3,3,5,7
2106,7,11103,1456,155835,4,5,2,3,3,5,7
2107,7,8556,1240,194000,4,5,2,3,3,5,7
2108,7,6762,1208,195400,4,5,2,3,3,5,7
2109,7,11750,1546,217000,4,5,2,3,3,5,7
2110,7,8760,1500,212999,4,5,2,3,3,5,8
2111,7,7242,1270,175900,4,5,2,3,3,5,7
2112,7,9316,1795,191000,4,5,2,3,3,5,7
2113,7,9317,1314,176432,4,5,2,3,3,5,6
2114,7,14364,2062,277000,4,5,2,3,2,5,7
2115,7,8883,1873,207000,4,5,2,3,3,5,7
2116,7,159000,2144,277000,4,5,2,3,3,7,6
2117,7,53107,1953,240000,4,5,2,3,3,5,6
2118,7,12205,2087,187500,3,4,2,2,3,8,6
2119,7,20064,1743,279000,5,5,2,3,3,6,8
2120,7,14217,1022,139500,4,5,2,2,2,5,5
2121,7,8775,990,126000,4,5,2,2,2,5,5
2122,7,11249,1200,177500,5,5,3,3,3,5,6
2123,7,10021,1308,175000,4,5,3,2,3,6,6
2124,7,9531,1796,211000,4,5,2,2,2,5,6
2125,7,8428,990,146000,5,5,3,2,2,7,5
2126,7,16561,1097,147900,4,5,2,2,2,5,5
2127,7,8070,990,123600,4,5,2,2,2,5,4
2128,7,9337,1786,204750,4,5,3,2,3,5,6
2129,7,10820,1873,235500,4,5,2,3,3,5,7
2130,7,12352,1753,217000,4,5,2,3,2,5,7
2131,7,9543,1690,190550,4,5,2,3,3,5,7
2132,7,8826,1842,217500,4,5,2,3,3,5,7
2133,7,10665,1479,226000,4,5,2,3,3,5,7
2134,7,11317,1668,180000,4,5,2,3,3,5,7
2135,7,11800,894,131000,4,5,2,2,2,5,5
2136,7,8660,1025,153500,4,5,3,2,2,5,5
2137,7,9720,1009,160000,5,4,2,2,2,7,5
2138,7,8982,1040,134900,4,5,2,2,2,5,5
2139,7,16300,907,130000,4,5,2,2,2,4,5
2140,7,9675,879,120000,4,4,2,2,2,6,5
2141,7,7700,882,112500,4,4,2,2,2,5,5
2142,7,10356,969,122000,4,4,2,2,2,6,5
2143,7,7200,864,127000,4,4,2,2,4,5,5
2144,7,7200,875,117000,4,4,3,2,3,8,4
2145,7,10386,2000,305900,4,5,2,3,3,5,8
2146,7,9375,2169,228500,4,5,2,3,3,5,8
2147,7,11354,1673,270000,4,4,2,3,3,5,7
2148,7,8749,1459,192000,4,5,2,3,3,5,7
2149,7,8749,1932,213000,4,5,2,3,3,5,7
2150,7,8158,1729,200000,4,5,2,3,3,5,7
2151,7,16226,2452,267000,4,5,2,3,3,5,8
2152,7,11927,1592,228000,4,5,2,3,3,5,8
2153,7,12728,2439,275000,4,5,2,3,3,5,8
2154,5,15295,1992,211000,4,5,2,3,3,5,7
2155,7,11248,1668,285000,4,5,2,3,3,5,9
2156,7,10000,2090,240000,4,5,2,3,3,5,8
2157,7,4435,848,131500,4,5,2,3,3,5,6
2158,7,17227,1341,246900,4,5,2,3,3,5,8
2159,7,8200,1928,219500,4,5,2,3,3,5,7
2160,7,8450,1337,185000,4,5,2,3,3,5,7
2161,7,8145,1476,179400,4,5,2,3,3,5,7
2162,7,9245,1797,213500,4,5,2,3,3,5,7
2163,7,8500,1422,179600,4,5,2,3,3,5,7
2164,7,8769,1190,173500,4,5,2,3,3,5,7
2165,7,8334,1330,167840,4,5,2,3,3,5,6
2166,7,8333,1491,168675,4,5,2,3,3,5,7
2167,7,9045,1536,167000,4,5,2,3,3,5,5
2168,7,9170,1214,140000,4,4,2,2,2,7,5
2169,7,9825,936,118500,4,5,2,2,2,5,5
2170,7,8308,1088,110000,4,4,3,2,2,6,4
2171,7,10921,960,94750,4,4,2,2,2,5,4
2172,7,16287,1351,122000,4,4,3,2,2,6,5
2173,5,8240,1179,110000,4,4,2,2,2,6,6
2174,7,11841,816,118500,4,5,3,2,2,5,6
2175,7,6285,1044,133500,4,4,1,2,2,6,6
2176,7,7917,1113,148000,5,4,3,2,2,7,6
2177,7,9555,2233,141000,0,0,2,2,2,6,5
2178,7,8536,1125,155000,4,5,2,2,2,5,5
2179,7,7024,1090,157000,5,5,2,2,2,5,5
2180,7,7023,1408,171500,5,5,2,2,2,5,5
2183,7,3675,1072,140000,4,5,2,2,3,5,6
2184,7,6400,960,131750,4,4,2,2,1,7,5
2185,7,6882,1152,61500,0,0,2,2,1,3,4
2186,7,10215,948,111000,4,4,2,2,2,5,4
2187,7,8741,1195,98500,4,4,2,2,2,6,5
2188,7,4270,774,79000,4,4,2,2,3,6,3
2189,7,10042,865,108500,4,4,2,2,2,8,6
2190,7,9450,894,110000,4,4,2,2,2,5,4
2191,5,11767,1346,112000,4,3,2,2,2,7,4
2192,7,8172,768,125000,4,4,2,2,2,5,4
2193,7,8172,864,79275,4,4,2,2,2,5,4
2194,7,8190,948,119000,4,4,2,2,2,6,4
2195,7,10896,3395,200000,3,4,2,1,1,7,6
2196,5,10890,2592,150000,4,4,2,2,2,6,5
2197,7,10592,1502,165000,3,4,3,2,3,7,6
2198,7,10594,789,96500,4,4,2,2,2,5,5
2199,7,7223,1422,136500,4,4,2,2,2,5,5
2200,7,6821,1298,146500,4,4,2,2,2,7,6
2201,7,7200,1768,175000,4,5,2,2,3,7,5
2202,7,4000,1098,148500,4,5,2,2,2,8,7
2203,7,6720,1436,141500,4,4,2,2,2,7,6
2204,7,7642,1426,189950,4,4,2,3,3,8,7
2205,7,7155,1461,135000,4,4,2,2,2,8,6
2206,7,7128,1646,164000,4,4,3,2,2,5,7
2207,7,4280,694,90350,4,4,2,2,3,6,5
2208,7,5362,1250,139000,4,4,2,2,2,6,5
2209,7,6305,954,119750,3,3,3,2,1,7,5
2210,7,7136,1958,145000,4,5,2,2,2,6,6
2211,7,6270,2002,145000,4,4,2,2,2,6,5
2212,7,7230,1718,238000,4,4,2,2,3,7,7
2213,6,13108,1226,153500,0,0,2,2,2,5,5
2214,7,22420,2624,239000,4,5,2,2,2,6,6
2215,7,12168,3194,359100,4,5,2,2,2,6,8
2216,7,7810,1755,188000,5,4,3,2,3,6,4
2217,7,11275,1991,220000,4,4,2,2,2,7,6
2218,7,6221,1355,140000,3,4,2,2,2,5,5
2219,3,10570,2727,315000,5,5,2,3,3,8,8
2220,7,7259,2320,259500,4,4,2,2,3,8,6
2221,7,14442,1839,257500,4,4,2,2,3,7,6
2222,7,13125,1740,219500,4,4,2,2,2,6,7
2223,7,21000,2259,217000,4,5,3,2,3,5,6
2224,7,25485,1560,201000,5,4,1,2,2,4,6
2225,7,21579,1488,215000,4,5,2,2,2,6,6
2226,7,1782,1045,123900,4,5,3,2,2,6,6
2227,7,17871,1680,170000,4,5,2,2,3,5,4
2228,7,3907,1020,200000,4,5,2,2,2,5,8
2229,7,20693,1696,198000,4,5,2,2,2,5,7
2230,3,32668,2515,200624,4,4,2,3,2,3,6
2231,7,18044,2726,315000,4,5,2,3,3,5,8
2232,7,8500,1517,115000,4,4,2,2,1,7,5
2233,7,7000,1215,141000,4,4,2,2,3,7,6
2234,7,5000,803,87000,4,4,2,2,2,6,5
2235,7,7288,1601,129850,2,4,3,3,2,7,5
2236,7,6060,1123,100000,4,4,2,2,2,5,4
2237,7,9060,1828,150909,4,5,2,2,3,6,5
2238,7,3672,816,75200,4,4,2,2,2,7,5
2239,7,8263,1012,118400,4,4,2,2,2,5,6
2240,2,8967,1077,67000,2,3,1,2,2,2,5
2241,7,13710,1558,152000,4,4,2,2,2,5,5
2242,2,11067,845,68104,0,0,2,2,2,4,2
2243,7,8250,1991,119600,4,4,3,2,2,6,5
2244,7,6565,1073,140000,4,4,2,2,2,6,4
2245,7,6060,1001,124900,4,4,2,3,3,9,5
2246,7,5568,1625,375000,4,5,2,3,3,5,8
2247,7,4750,1625,235000,4,5,2,3,3,5,8
2248,7,12150,1299,183500,4,5,2,2,3,6,6
2249,7,7540,912,156000,4,5,2,2,2,6,6
2250,7,9187,1080,134000,4,4,3,2,2,5,6
2251,7,10000,1392,215000,4,5,2,3,3,5,5
2252,7,12864,1409,245000,4,5,2,3,3,5,7
2253,7,9928,1478,210000,4,5,2,2,2,5,7
2254,7,8750,918,148000,4,4,2,2,2,6,7
2255,7,8410,1026,143000,4,5,2,2,2,6,6
2256,7,4054,1501,244000,4,5,2,3,3,6,7
2257,7,9763,1502,330000,4,5,2,3,3,5,7
2258,7,16905,1328,170000,4,4,3,2,2,6,5
2259,7,19958,2279,257000,4,4,3,2,3,8,6
2260,7,8368,1689,231713,4,5,2,3,3,5,7
2261,7,8298,1564,267300,4,5,2,3,4,5,8
2262,7,9037,1484,265900,4,5,2,3,4,5,8
2263,7,10991,1571,239000,4,5,2,3,3,5,8
2264,7,10656,1646,248900,4,5,2,3,3,5,8
2265,7,10331,1240,174000,4,5,2,2,3,7,7
2266,7,13758,1717,187500,4,5,3,3,3,5,7
2267,7,9303,1756,204000,4,5,2,3,2,5,6
2268,7,6718,1312,180500,4,5,2,3,3,5,8
2269,7,9590,1146,187500,4,5,2,3,3,5,7
2270,7,11305,1922,282000,4,5,2,3,3,5,8
2271,7,7777,1491,178000,4,5,2,3,2,5,6
2272,7,14536,1629,270000,4,5,2,3,3,5,8
2273,7,11800,2486,279900,4,5,2,3,3,5,7
2274,7,35133,1572,186700,4,4,2,2,2,4,5
2275,7,15306,1776,283463,4,5,2,3,3,5,8
2276,7,12633,1824,392000,4,5,2,4,4,5,10
2277,7,12665,2482,281213,5,5,2,3,3,5,8
2278,7,8402,1120,147000,4,5,2,2,2,5,5
2279,6,43500,2034,130000,0,0,2,2,2,5,3
2280,7,6710,936,140000,4,5,2,2,2,5,6
2281,7,25286,1040,132250,4,4,2,2,2,5,4
2282,7,25000,1632,143000,4,4,2,2,2,4,5
2283,7,32463,1622,168000,4,4,3,2,2,4,4
2284,7,4224,1060,129900,4,5,2,2,2,7,5
2285,7,4224,1142,134000,4,5,2,2,2,5,5
2286,7,1504,1092,85500,4,4,2,2,2,4,4
2287,7,1533,992,106500,4,5,2,2,2,5,4
2288,7,1495,1092,93900,4,4,2,2,2,6,4
2289,7,2001,1092,75000,4,4,2,2,2,5,4
2290,7,1936,630,84500,4,5,2,2,2,6,4
2291,7,1890,1092,75190,4,4,2,2,2,3,4
2292,7,11333,1062,146800,4,5,2,2,2,5,6
2293,7,9129,1008,153500,4,5,2,2,3,5,5
2294,7,15957,1356,188000,4,5,2,2,2,6,6
2295,4,33983,1676,196000,4,4,1,2,3,6,5
2296,7,8286,1432,157000,4,5,2,2,2,7,5
2297,7,6723,796,138000,4,5,2,2,2,7,5
2298,7,7244,768,129500,4,5,3,2,2,7,5
2299,7,27697,1608,80000,4,4,2,2,2,3,4
2300,7,7599,845,129500,4,4,2,2,2,6,4
2301,7,11000,1178,135000,4,5,2,2,2,6,5
2302,7,8314,816,124500,4,4,2,2,2,7,5
2303,7,11625,816,139000,4,5,2,2,2,7,5
2304,7,10712,974,93500,4,5,2,2,2,5,5
2305,7,10447,887,124500,4,4,2,2,2,6,5
2306,7,11027,1293,149900,4,4,2,2,2,5,6
2307,7,10533,1024,157500,4,4,3,2,3,6,6
2308,7,11765,1797,169000,4,4,2,2,2,5,5
2309,6,39384,1390,252000,4,5,2,2,4,6,6
2310,7,11727,1851,192100,4,4,3,2,2,6,7
2311,7,8238,1525,183500,4,4,2,2,2,5,6
2312,7,13006,2236,222000,4,5,2,2,3,5,7
2313,7,13041,1671,170000,4,5,2,2,2,5,6
2314,7,13031,1498,187500,4,5,2,2,2,5,6
2315,7,9783,1776,202000,4,5,2,2,2,5,6
2316,7,11207,1511,185000,4,5,2,2,2,5,6
2317,7,19378,2462,320000,4,5,2,3,3,5,7
2318,7,14859,1670,240000,4,5,2,3,3,5,7
2319,7,13128,2064,250000,4,5,2,3,3,5,8
2320,7,10463,1801,239900,4,5,2,3,3,5,8
2321,7,13751,2212,309000,4,5,2,3,3,5,7
2322,7,23257,2021,274725,5,5,2,3,3,5,7
2323,7,13108,2687,270000,4,5,2,3,3,5,8
2324,7,8076,1169,183500,4,5,2,2,2,6,6
2325,7,7685,1501,165600,4,5,2,2,3,5,6
2326,7,9084,1632,176500,4,5,2,2,2,5,7
2327,7,3701,1204,130000,4,5,2,2,2,5,8
2328,7,5306,1767,239000,5,5,3,3,3,7,7
2329,7,6563,1742,275000,4,5,2,3,3,5,8
2330,7,16023,2798,457347,4,5,4,3,4,5,9
2331,7,18062,3390,545224,4,5,2,4,4,5,10
2332,7,12292,2473,356383,5,5,2,3,3,5,9
2333,7,16056,2868,556581,4,5,2,3,4,5,9
2334,7,12438,2576,361919,5,5,2,4,4,5,8
2335,7,16052,2698,535000,4,5,2,4,4,5,10
2336,7,15922,2795,401179,4,5,2,3,4,5,9
2337,7,13682,2945,438780,4,5,2,4,3,5,10
2338,7,14762,2320,169000,0,0,2,2,2,6,5
2339,7,34650,1056,145000,4,4,2,2,2,5,5
2340,7,8147,1714,318000,4,5,2,3,3,5,9
2341,7,11302,1826,319000,4,5,2,3,3,5,8
2342,7,18261,2000,470000,4,5,2,4,4,5,9
2343,7,14145,1621,202500,4,5,2,3,3,7,7
2344,7,13837,2183,229000,5,5,3,3,3,5,7
2345,7,16659,2263,235000,4,4,2,2,3,7,7
2346,7,18800,1574,190000,4,5,2,2,2,5,6
2347,7,10464,1102,169000,4,5,2,2,2,6,6
2348,7,10400,1872,241500,4,5,2,2,2,5,7
2349,7,10530,1857,188900,4,4,2,2,2,5,7
2350,7,10240,1686,207500,4,5,3,2,2,6,6
2351,7,16692,2784,250000,4,5,2,2,3,5,7
2352,7,11475,1552,179900,4,5,2,2,2,6,6
2353,7,9927,1083,172000,4,5,2,3,2,5,7
2354,7,9512,2318,294323,4,5,2,3,3,5,7
2355,7,10530,1875,184500,3,4,2,2,3,6,6
2356,7,10140,1074,153500,4,5,2,2,2,6,5
2357,7,10140,1664,162900,4,5,2,2,2,5,7
2358,7,10140,1309,181000,4,4,2,2,3,6,6
2359,7,10000,1103,155000,4,4,2,2,2,6,6
2360,7,15870,1096,138800,4,4,2,2,2,5,5
2361,7,9353,864,116050,4,4,2,2,2,5,4
2362,7,8125,858,88000,4,4,2,2,2,4,4
2363,7,7200,874,97500,4,4,2,2,2,4,4
2364,7,8773,1419,190000,4,5,2,3,3,5,6
2365,7,2760,1092,105500,4,4,2,2,2,5,6
2366,6,2160,1365,125500,4,4,2,2,3,6,5
2367,7,1953,987,83000,3,4,2,2,2,5,6
2368,7,1890,1030,116000,4,4,2,2,2,7,6
2369,7,1680,1218,91500,4,4,2,2,2,5,6
2370,7,1680,1218,118000,4,4,2,2,2,7,6
2371,7,1680,948,89000,4,4,2,2,2,5,6
2372,7,1680,1092,108000,4,4,2,2,2,5,6
2373,7,1680,987,94500,4,4,2,2,2,5,6
2374,7,4043,1069,146300,4,5,2,2,2,5,6
2375,7,7514,1387,145000,4,4,2,2,2,7,5
2376,7,7838,900,123000,4,4,2,2,2,5,5
2377,7,2280,1055,137500,4,4,2,2,2,7,7
2378,7,2179,1456,144000,4,5,2,2,2,5,6
2379,7,16737,1980,315000,4,5,2,3,4,5,9
2380,7,16387,2589,412083,5,5,2,3,4,5,9
2381,7,16259,2596,342643,5,5,2,2,3,5,9
2382,7,16163,1618,252000,4,5,2,3,3,5,8
2383,7,13891,2076,465000,5,5,2,4,4,5,10
2384,7,12228,1740,293000,5,5,2,3,3,5,7
2385,7,14780,1868,415000,4,5,2,4,4,5,9
2386,7,16033,1850,326000,4,5,2,3,3,5,9
2387,7,14215,2376,325300,4,5,2,3,3,5,8
2388,7,13418,2452,309000,4,5,2,3,3,5,8
2389,7,13975,2206,300000,4,5,2,3,4,5,9
2390,7,10240,2098,275500,4,5,2,3,4,5,8
2391,7,9942,2091,338500,5,5,2,4,4,5,9
2392,7,11924,2324,345000,4,5,2,4,4,5,9
2393,7,12867,2253,344133,4,5,2,3,4,5,8
2394,7,10672,2389,298236,4,5,2,3,3,5,8
2395,7,11643,2358,329900,4,5,2,3,4,5,8
2396,7,12378,1944,360000,4,5,2,3,4,5,9
2397,7,11065,1970,281000,4,5,2,3,4,5,8
2398,7,13758,1792,372397,4,5,2,4,3,5,9
2399,7,14828,1780,378000,4,5,2,4,4,5,9
2400,7,11846,1792,374000,4,5,2,3,4,5,9
2401,7,20431,2728,437154,4,5,2,4,4,5,9
2402,7,10927,1904,275000,4,5,2,3,4,5,8
2403,7,13215,1914,279000,4,5,2,3,3,5,8
2404,7,7052,1364,185850,4,5,2,3,3,5,7
2405,7,5911,1565,282500,4,5,2,4,4,5,9
2406,7,6955,1368,202500,4,5,2,3,3,5,7
2407,7,6792,1368,202665,4,5,2,3,3,5,7
2408,7,7740,1686,332200,5,5,2,3,4,5,9
2409,7,6373,1666,310090,5,5,2,4,3,5,9
2410,7,3136,1405,171750,4,5,2,3,3,5,7
2411,7,10237,1316,169990,4,5,2,3,3,5,6
2412,7,10237,1456,170440,4,5,2,3,3,5,6
2413,7,10237,1492,169985,4,5,2,3,3,5,7
2414,7,17104,1496,179665,5,5,2,3,3,5,7
2415,7,14054,1863,219210,4,5,2,3,3,5,7
2416,7,11660,1326,174190,4,5,2,3,3,5,6
2417,7,15578,1456,172785,4,5,2,3,2,5,6
2418,7,11631,2373,258000,4,5,2,3,3,5,8
2419,7,9073,1492,185101,4,5,2,3,3,5,7
2420,7,3087,1364,210250,4,5,2,3,3,5,7
2421,7,3196,1557,234000,4,5,2,3,3,5,7
2422,7,3196,1456,215000,4,5,2,3,3,5,8
2423,7,2938,1511,246990,4,5,2,3,3,5,7
2424,7,3072,1414,178740,4,5,2,3,3,5,7
2425,7,3072,1548,225000,4,5,2,3,3,5,7
2426,7,3010,1248,167240,4,5,2,3,3,5,7
2427,7,3010,1142,156820,4,5,2,3,3,5,7
2428,7,3013,1506,213490,4,5,2,3,3,5,7
2429,7,3982,1567,264561,5,5,2,3,4,5,8
2430,7,4045,1500,246578,4,5,2,3,3,5,7
2431,7,21930,1838,192140,5,5,2,3,2,5,5
2432,7,7861,1509,183200,4,5,2,3,3,5,6
2433,7,9056,1414,178000,5,5,2,3,3,5,8
2434,7,9171,1598,201490,4,5,2,3,3,5,7
2435,7,11194,1936,230500,4,5,2,3,3,5,8
2436,7,7875,1509,180000,4,5,2,3,3,5,7
2437,7,8121,1664,172400,4,5,2,2,2,5,6
2438,7,8658,1889,215000,4,5,2,2,2,5,6
2439,7,11214,1886,199900,4,5,2,3,3,5,7
2440,7,10852,1671,173000,4,5,2,2,2,5,6
2441,7,12104,2322,287602,4,5,2,3,3,5,7
2442,7,8738,2291,230000,4,5,2,3,3,5,7
2443,7,9452,2392,348000,4,5,2,3,3,5,8
2444,7,9660,1976,286000,4,5,2,3,3,5,8
2445,7,9545,2234,300000,4,5,2,3,3,5,8
2446,7,35760,3627,625000,4,5,3,3,3,5,10
2447,7,9233,2855,405000,4,5,2,3,4,5,9
2448,7,12011,1924,280000,4,5,2,3,3,5,8
2449,7,12090,2263,258000,4,5,2,3,3,5,8
2450,7,10019,2726,350000,4,5,2,3,3,5,8
2451,7,17242,3500,584500,4,5,3,3,4,5,9
2452,7,10236,2494,321000,4,5,2,3,3,5,8
2453,7,10120,2526,290000,4,5,2,3,3,5,8
2454,7,12585,2799,315000,4,5,2,3,3,5,8
2455,7,12447,1964,252000,5,5,2,3,3,5,8
2456,7,15218,1670,336820,5,5,2,3,3,5,8
2457,7,20896,2097,423000,4,5,2,3,4,5,8
2458,7,10182,1660,290000,4,5,2,3,3,5,8
2459,7,8688,1616,232000,4,5,2,3,3,5,7
2460,7,10936,1504,199000,4,5,2,3,3,5,8
2461,7,8640,1278,198600,4,5,2,3,3,5,8
2462,7,13162,2640,405749,4,5,2,3,4,5,9
2463,7,11216,1489,232600,5,5,2,3,3,5,8
2464,7,10728,1939,266000,4,5,2,3,3,5,8
2465,7,8125,1553,186500,4,5,2,3,3,5,7
2466,7,8125,1716,200825,4,5,2,3,3,5,6
2467,7,8125,1576,197000,5,5,2,3,3,5,7
2468,7,7200,1262,185000,4,5,2,3,3,5,6
2469,7,7500,1266,176000,4,5,2,3,3,5,7
2470,7,7200,1301,187750,5,5,2,3,3,5,7
2471,7,7733,1142,139500,4,4,2,2,3,5,6
2472,7,11024,1400,186800,4,5,2,3,3,5,7
2473,7,13072,1131,132000,4,5,2,2,3,5,6
2474,7,13072,1141,142500,4,5,2,3,2,5,6
2475,7,13072,1158,158000,4,5,2,2,3,5,6
2476,7,7800,1686,184000,4,5,2,3,3,5,7
2477,7,7632,1585,184900,4,5,2,3,3,5,7
2478,7,8304,1837,187000,4,5,2,2,2,5,6
2479,7,7153,1603,175900,4,5,3,3,3,5,6
2480,7,9370,1731,248500,4,5,2,3,3,5,6
2481,7,7175,1398,172000,4,5,2,3,3,5,6
2482,7,7175,1217,151000,4,5,2,3,3,5,6
2483,7,9019,1320,150000,4,5,2,2,3,5,6
2484,7,8900,1056,107000,4,4,2,2,2,4,4
2485,7,7800,965,119900,4,4,2,2,2,5,5
2486,7,9100,988,129500,4,4,2,2,2,4,5
2487,7,9100,1728,125000,4,4,2,2,2,5,5
2488,7,8927,1654,119500,0,0,3,2,2,6,6
2489,6,9240,1211,144000,4,4,2,2,2,6,5
2490,7,8471,1212,151000,5,5,2,2,2,7,6
2491,7,9308,984,126000,4,4,2,2,2,5,5
2492,7,8450,909,116000,4,4,2,2,2,6,5
2493,7,8638,925,133500,4,4,2,2,2,6,5
2494,7,13052,1024,120875,4,4,2,2,2,6,5
2495,7,13526,935,137000,4,4,2,2,2,6,5
2496,7,8020,912,124000,4,4,2,2,2,6,5
2497,7,6993,1236,135000,4,4,2,2,2,7,5
2498,7,8789,941,129200,4,4,2,2,2,6,5
2499,4,14330,2646,260000,4,5,1,3,3,4,7
2500,7,16059,2417,260000,4,5,2,3,3,5,8
2501,7,11025,2826,334000,4,5,2,3,3,5,8
2502,7,14541,2520,310000,5,5,3,3,3,7,8
2503,7,13346,2295,268000,4,5,2,3,3,5,7
2504,7,12461,1624,262000,4,5,2,3,3,5,8
2505,7,3628,1143,176400,4,5,2,3,3,5,7
2506,7,3316,1247,197000,4,5,2,3,3,5,8
2507,7,3180,1200,151000,4,5,2,2,3,5,7
2508,7,2544,1223,147400,4,5,2,3,3,5,7
2509,7,2544,1223,149900,4,5,2,3,3,5,7
2510,7,3180,1200,144152,4,5,2,3,3,5,7
2511,7,2998,1524,166000,4,5,2,3,3,5,6
2512,7,3735,1452,183900,4,5,2,3,3,5,7
2513,7,2651,1382,165000,4,5,2,3,3,5,7
2514,7,4447,1080,139000,4,5,2,3,3,5,7
2515,7,8314,1694,200000,4,5,2,3,3,5,7
2516,7,7180,1568,221000,4,5,2,3,3,5,8
2517,7,9549,1494,270000,5,5,3,3,4,5,8
2518,7,11250,1208,165000,4,5,2,3,2,6,6
2519,7,3760,1235,214000,4,5,2,3,2,5,8
2520,7,3640,1036,188000,4,5,2,3,3,5,8
2521,7,3874,1226,190000,4,5,2,3,3,5,8
2522,7,3876,1226,170000,4,5,2,3,3,5,8
2523,7,50271,1842,385000,4,5,2,3,3,5,9
2524,7,13110,1193,146500,4,5,2,2,2,6,5
2525,7,10192,1920,170000,4,4,2,2,3,6,7
2526,7,20781,2156,262500,4,4,2,2,2,7,7
2527,7,11700,1416,179900,4,4,2,2,2,6,6
2528,7,11029,2654,250000,4,4,2,2,3,7,6
2529,5,10400,1790,165150,4,4,2,2,2,5,6
2530,7,10140,1334,164500,4,4,2,2,2,6,7
2531,7,9600,1164,140000,4,4,2,2,2,5,7
2532,7,9750,980,135500,4,4,2,2,2,5,5
2533,7,9600,1051,142000,4,4,2,2,2,5,5
