Order,SalePrice,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
195,134000,30000,5660,30,10,10,1200.0,640,10.0,355,300,2320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
196,128000,30000,5980,30,10,10,2880.0,0,10.0,350,300,1320.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
197,132000,31800,7265,25,10,15,1200.0,915,7.5,340,300,2595.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
198,139900,30000,7080,30,10,10,1560.0,1345,7.5,310,300,1500.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
199,123900,31200,5200,25,10,10,3120.0,1690,5.0,370,150,1380.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
200,138400,31200,7680,25,10,10,2400.0,50,10.0,400,300,2240.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
201,109500,24480,4272,24,8,8,1152.0,512,8.0,348,240,3840.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
202,140000,41200,6840,28,8,8,1920.0,348,8.0,356,240,0.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4
203,149500,32376,7848,16,8,8,2288.0,2096,6.0,380,240,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
204,159900,51600,6240,24,12,12,0.0,2048,6.0,392,4,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
205,122000,12272,5296,24,8,8,720.0,448,6.0,360,68,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
206,110000,16944,1632,10,2,4,1032.0,212,4.0,94,94,1632.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
207,55000,11200,2184,8,2,2,0.0,0,4.0,160,120,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
208,140000,30520,7248,20,8,12,2688.0,1536,8.0,440,56,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
209,244400,505890,50463,147,42,42,7329.0,7854,42.0,1470,1260,0.0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0
210,173000,320523,35175,105,42,42,7665.0,2772,42.0,1071,1071,16086.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
211,107500,223272,25704,105,42,0,3780.0,5208,31.5,1953,1260,0.0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0
212,100000,69300,9744,35,7,14,0.0,1176,14.0,665,420,7182.0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0
213,95000,42007,6433,42,14,14,1617.0,315,7.0,490,420,2576.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
214,93369,45143,13188,28,14,14,0.0,1673,10.5,721,420,511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
215,114900,42336,11760,35,14,14,3150.0,1400,21.0,700,420,5152.0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0
216,94000,50736,8160,40,16,16,0.0,1408,8.0,1080,112,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
217,136000,86184,14656,32,8,16,0.0,464,32.0,344,344,5632.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
218,136500,86224,14144,32,16,16,0.0,0,16.0,336,336,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
219,131500,93000,8312,40,16,16,4032.0,0,20.0,360,360,6728.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
220,121500,90728,11136,40,16,16,4224.0,760,20.0,424,112,10416.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
221,125000,68168,7296,40,16,16,2688.0,0,8.0,344,344,6736.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
222,154000,65968,8480,40,16,24,2160.0,3968,16.0,336,72,6848.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
223,137900,62400,7136,40,16,24,3328.0,0,16.0,352,16,5712.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
224,158000,74912,10816,48,16,16,2392.0,3320,12.0,328,328,2968.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
225,137250,62656,6912,40,16,16,2240.0,1808,16.0,336,336,6200.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
226,160250,59392,10984,40,16,16,4728.0,0,16.0,256,256,10552.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
227,163000,89816,11520,40,16,16,3840.0,1840,12.0,336,336,5760.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
228,158900,92928,11088,48,16,16,3520.0,2680,20.0,256,256,3504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
229,328000,294000,47460,147,63,63,11193.0,7140,73.5,294,273,25221.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
230,270000,421302,31143,147,63,42,14490.0,10416,52.5,693,189,22932.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
231,85000,74072,6048,32,16,16,3520.0,640,8.0,664,480,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
232,128000,76800,8536,32,16,24,3488.0,2320,16.0,480,120,3536.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
233,260000,495495,32004,147,63,63,12306.0,5628,52.5,651,651,26418.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
234,230000,358722,41601,126,42,63,10962.0,9240,73.5,672,378,20244.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
235,124000,111600,9660,18,12,6,2880.0,360,15.0,432,120,5832.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
236,83000,63750,5010,30,12,12,2196.0,462,6.0,540,360,648.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
237,144500,68874,6444,36,12,18,2802.0,624,12.0,360,138,2946.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
238,129000,57426,6864,30,12,12,3576.0,264,12.0,324,324,4434.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
239,127000,56100,9186,24,12,12,1254.0,0,6.0,378,186,1152.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
240,128000,57150,7032,30,12,12,2196.0,1440,12.0,336,72,5724.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
241,186000,62520,7272,36,12,18,2760.0,732,12.0,6,6,216.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
242,308030,104910,9048,42,18,18,3432.0,0,12.0,6,0,8076.0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0
243,114000,67200,7788,30,12,12,3024.0,864,12.0,276,276,0.0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
244,84900,66600,5580,24,12,18,1848.0,0,6.0,384,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
245,178000,128884,24248,84,42,42,6664.0,3332,35.0,350,350,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
246,270000,167720,20062,98,42,42,7392.0,7616,35.0,322,322,20062.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
247,218000,173054,25228,84,42,42,14238.0,7588,42.0,238,238,12040.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
248,236000,139132,27286,98,42,42,8036.0,3444,49.0,238,224,10500.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
249,147000,126966,13944,84,28,42,7896.0,1680,28.0,252,252,10458.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
250,245350,199025,32186,152,57,57,14744.0,3667,38.0,38,38,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
251,206000,128478,22952,133,57,57,12008.0,3154,57.0,76,76,13034.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
252,198900,197638,23294,133,38,57,14060.0,684,38.0,19,19,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
253,187000,139840,23218,133,57,57,11685.0,1026,38.0,0,0,456.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
254,320000,173264,45108,98,28,42,8316.0,5138,56.0,280,280,20580.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
255,138500,199290,20230,84,28,28,6776.0,826,28.0,1540,238,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
256,155000,185136,22092,126,42,42,9240.0,0,42.0,819,819,10584.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21
257,159000,210995,18335,95,38,38,11020.0,1349,38.0,266,266,16530.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
258,191000,177403,32148,133,38,38,9747.0,741,47.5,247,228,6707.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
259,200500,166250,31958,114,38,57,9937.0,1463,47.5,228,228,9595.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
260,150000,289560,19494,95,57,38,5852.0,7619,47.5,627,114,16834.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
261,161750,207100,26448,114,38,38,5681.0,684,28.5,627,627,7182.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
262,128200,202350,16986,95,38,38,5852.0,6935,38.0,646,646,16986.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
263,127000,142120,16644,95,38,38,9196.0,0,38.0,722,722,9120.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
264,318000,197391,37582,152,57,57,16150.0,4047,66.5,133,133,31958.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
265,272000,217037,30419,152,57,57,12730.0,3420,57.0,171,152,25802.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
266,237000,181412,34751,133,57,57,11647.0,4389,66.5,133,133,9177.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
267,240000,178125,39862,133,57,57,11799.0,7011,47.5,247,247,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
268,224900,230603,31559,133,38,57,11362.0,646,38.0,228,228,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
269,143750,84265,16112,114,57,57,7980.0,2660,38.0,133,133,12768.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
270,143000,84094,16112,114,57,57,7980.0,3040,38.0,114,114,12578.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
271,232000,202065,31692,152,57,57,9538.0,4978,57.0,133,133,25498.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
272,213000,159600,28196,133,57,57,11514.0,3401,57.0,114,95,13528.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
273,185500,166687,26866,133,57,57,9386.0,4503,38.0,114,114,456.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
274,84900,52662,3840,18,12,12,1440.0,0,6.0,390,18,0.0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0
275,155891,53052,5952,30,12,12,1914.0,696,6.0,336,336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
276,100000,58950,9984,30,12,12,0.0,0,12.0,270,270,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
277,144000,60264,7176,30,12,12,2016.0,2550,12.0,252,252,6420.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
278,64000,70752,6720,24,12,6,2880.0,960,6.0,372,360,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
279,125200,37830,6576,36,12,12,2112.0,0,12.0,210,210,3168.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
280,107000,46914,6702,36,12,12,4032.0,864,12.0,204,204,3294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
281,90000,38460,5760,24,12,12,0.0,0,6.0,312,312,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
282,140000,51276,6726,24,12,12,2640.0,1176,12.0,42,36,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
283,113000,52446,8922,36,12,12,1320.0,840,9.0,390,360,564.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
284,80000,73080,5544,24,12,6,1680.0,0,12.0,414,360,2088.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
285,144500,51372,9156,30,12,12,2184.0,1164,6.0,318,48,2298.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
286,104000,33971,9072,35,14,7,1820.0,252,14.0,602,77,931.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
287,128000,48006,11529,42,14,7,1512.0,1414,17.5,665,420,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
288,58500,49272,5184,18,12,12,1200.0,576,12.0,576,360,1218.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
289,127000,35000,11837,35,14,21,2156.0,1694,14.0,602,420,1526.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
290,126000,55230,5992,42,14,14,2793.0,1162,14.0,497,420,1666.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
291,160000,50400,18550,28,14,14,0.0,0,21.0,301,301,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
292,100000,68873,11662,35,14,14,0.0,1092,14.0,553,420,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
293,169000,67466,17129,42,14,21,2352.0,3010,14.0,637,140,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
294,257500,209040,42660,140,60,40,6240.0,1720,50.0,1380,500,13560.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
295,215000,312000,43540,100,40,40,9680.0,0,50.0,1200,380,7500.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
296,266500,180840,46800,140,80,60,5040.0,1200,40.0,1380,80,5500.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
297,335000,350000,38040,140,60,80,11340.0,7380,60.0,1020,160,28120.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
298,203135,392900,33040,140,40,60,9460.0,0,70.0,320,60,6860.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
299,185000,42977,11374,88,33,33,6578.0,1947,22.0,231,231,8217.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
300,162500,42977,13101,88,33,33,5841.0,2123,22.0,231,231,836.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
301,289000,312040,36020,140,40,40,9680.0,4300,60.0,1020,260,24940.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
302,125500,10872,2308,8,4,6,480.0,192,4.0,176,6,1470.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
303,82000,16308,1080,4,4,4,400.0,0,2.0,138,120,960.0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
304,110000,18280,2214,12,4,4,1250.0,512,2.0,178,70,616.0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
305,68400,15000,2256,8,4,4,1056.0,388,2.0,180,120,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
306,102776,17424,2356,8,4,4,768.0,332,2.0,220,120,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
307,55993,17424,2088,10,2,2,1008.0,0,2.0,116,116,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
308,50138,17424,1904,8,2,4,660.0,530,2.0,228,120,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
309,246000,76220,32920,160,60,60,10500.0,6720,70.0,120,100,27460.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
310,254900,143650,24908,104,39,39,9633.0,910,45.5,156,143,7995.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
311,190000,125060,16705,78,26,39,6149.0,5213,32.5,429,429,8827.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
312,201000,119548,20280,91,39,39,7449.0,3250,26.0,91,91,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
313,169900,160264,13442,78,26,26,11544.0,0,26.0,442,442,7007.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
314,170000,165880,26624,78,26,26,10088.0,0,39.0,442,442,0.0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0
315,160000,1315600,38801,115,46,46,13156.0,1150,46.0,1426,1380,15801.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
316,220000,273608,30958,161,69,69,15180.0,3404,69.0,46,46,1794.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
317,179781,225469,27922,161,69,69,11960.0,575,46.0,23,0,0.0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0
318,174000,225446,33212,115,46,46,9200.0,2300,57.5,92,69,0.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
319,269500,276069,45264,184,69,92,15640.0,1725,57.5,23,0,0.0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0
320,214900,260268,43562,161,69,69,11730.0,920,80.5,184,161,14352.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
321,202900,326393,43884,184,69,69,9913.0,3105,57.5,184,184,0.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
322,378500,303922,46414,207,92,92,17158.0,5060,46.0,46,23,0.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
323,169000,198900,16432,65,26,26,6864.0,0,26.0,585,429,546.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
324,173500,131482,18590,65,26,39,8112.0,0,26.0,78,65,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
325,139000,122200,23712,78,26,26,0.0,1664,39.0,507,507,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
326,166500,154375,17472,65,26,26,8918.0,4264,26.0,143,143,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
327,83500,1974,1092,4,2,2,286.0,216,1.5,37,37,334.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
328,119500,2394,945,5,2,2,253.0,338,2.5,37,37,915.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
329,85000,2592,1112,5,2,2,336.0,182,1.5,34,34,361.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330,76000,1476,1092,4,2,2,0.0,226,1.5,40,40,176.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
331,75500,1491,630,4,2,2,0.0,120,2.0,38,38,630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
332,88250,1900,1092,4,2,2,0.0,0,1.5,40,40,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
333,85500,1890,1092,4,2,2,286.0,64,1.5,38,38,294.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
334,130000,90389,11362,65,26,26,4576.0,0,13.0,507,78,6097.0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0
335,157900,339846,15444,65,26,26,4056.0,3900,13.0,624,624,7709.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
336,149900,167531,10829,65,26,39,6435.0,5603,26.0,338,338,10361.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
337,159000,100100,31616,65,26,26,8008.0,2600,65.0,325,312,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
338,136000,136175,16562,65,26,26,7488.0,286,19.5,247,247,5954.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
339,161000,137072,19227,65,26,26,3575.0,7371,26.0,533,533,6188.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
340,285000,128596,23439,104,39,39,6266.0,5395,52.0,208,195,21125.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
341,231000,168493,23361,78,39,39,8008.0,6162,45.5,221,208,12272.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
342,124500,156096,10584,72,24,24,6024.0,0,12.0,636,636,6768.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
343,157000,122400,17208,72,24,24,6336.0,1212,36.0,420,420,10128.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
344,345000,166320,32448,96,36,48,6456.0,4560,42.0,444,168,16920.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
345,189500,162864,25728,96,32,32,7520.0,4512,40.0,192,192,13552.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
346,270000,188672,36528,128,48,48,10112.0,2656,40.0,96,96,13600.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
347,189000,134400,26048,112,32,32,6240.0,1920,40.0,208,192,4544.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
348,377500,238272,27936,144,64,64,12128.0,3840,48.0,48,32,21120.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
349,168500,136480,23584,112,32,32,6400.0,3072,40.0,224,208,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
350,375000,204288,70616,224,84,84,15792.0,6692,84.0,140,112,55020.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
351,278000,158592,46452,224,84,112,13972.0,7588,84.0,252,252,32424.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
352,240000,206640,41384,224,56,56,13860.0,5908,84.0,308,308,9548.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
353,239500,224364,48552,224,84,84,14784.0,2856,84.0,392,364,20748.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
354,177500,142768,22112,112,48,32,6336.0,4096,40.0,176,176,3024.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
355,185000,162256,27488,112,32,32,6832.0,6160,40.0,176,176,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
356,191000,120000,26176,96,48,32,7040.0,1344,56.0,176,160,7616.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
357,178000,125392,25136,96,48,32,6080.0,640,40.0,256,240,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
358,185000,156240,23520,96,64,32,6720.0,4720,40.0,256,256,4960.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
359,181316,140848,24256,96,32,48,6544.0,736,56.0,240,224,9600.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
360,166000,116000,19040,96,32,48,6880.0,336,32.0,256,256,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
361,178000,154176,25488,96,32,32,6224.0,6112,40.0,272,256,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
362,174000,130000,23696,96,32,32,5488.0,576,40.0,240,224,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
363,173000,147968,18672,96,32,48,6400.0,2336,48.0,272,272,8960.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
364,225000,172192,31728,112,48,48,7840.0,0,40.0,160,160,11104.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
365,180500,189616,23072,112,32,32,8000.0,8672,32.0,304,304,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
366,187500,162792,38080,224,84,84,15820.0,1764,56.0,700,700,29008.0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
367,501837,487844,62552,252,112,112,32648.0,1680,84.0,28,0,53312.0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0
368,372500,331632,57288,224,84,84,23352.0,11312,70.0,28,28,0.0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0
369,260000,452424,42840,196,84,84,12040.0,5712,84.0,112,112,35672.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
370,185000,190400,30944,80,32,32,9072.0,6016,56.0,512,512,6400.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
371,260000,195075,35295,105,45,60,7260.0,7245,52.5,435,435,10380.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
372,181000,255645,23790,90,30,30,6525.0,2880,30.0,450,165,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
373,82500,178500,21165,105,30,30,8160.0,2880,30.0,480,480,12330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
374,215000,249525,24030,90,45,45,7935.0,3600,37.5,480,135,18690.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
375,154000,198750,30750,105,30,45,7935.0,5760,37.5,465,465,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
376,200000,163920,25065,90,30,30,7260.0,4605,30.0,465,345,5445.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
377,249000,185820,40095,105,30,45,6615.0,3930,37.5,435,270,9030.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
378,187500,211725,22080,105,30,30,8820.0,4215,45.0,435,435,15540.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
379,184000,166320,25605,90,30,30,7185.0,0,30.0,465,165,12480.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
380,278000,144000,37860,120,45,45,8130.0,8910,52.5,420,420,16560.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
381,157000,178200,24015,105,30,30,7170.0,0,30.0,465,465,10560.0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
382,152000,156000,20550,105,30,30,7185.0,0,30.0,495,495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
383,197500,154560,28020,75,30,45,7260.0,8160,52.5,495,495,5715.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
384,240900,154000,41448,154,66,88,12782.0,770,77.0,132,132,13684.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
385,263435,176088,42570,176,66,44,12144.0,3300,77.0,0,0,11968.0,0,22,0,0,0,22,0,0,0,0,0,0,22,0,0,0
386,220000,165000,41228,176,66,66,12936.0,2948,55.0,198,176,0.0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
387,235000,186340,39842,176,66,66,12430.0,6006,55.0,154,154,11022.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
388,213000,140595,24315,75,30,30,7170.0,7350,45.0,510,510,22515.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
389,167900,152100,16740,90,30,30,7920.0,0,45.0,525,525,13320.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
390,158000,165750,17895,105,30,30,7590.0,600,30.0,510,510,9540.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
391,165000,152100,20250,90,30,30,7170.0,0,30.0,525,525,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
392,158000,156720,31785,90,30,30,8745.0,1560,37.5,555,555,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
