1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,BathroomsTotal,Bedroom AbvGr,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Fence,Fireplace Qu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional,Functional_bin,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,GarageAge,Gr Liv Area,Half Bath,Heating QC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,HouseAge,HouseIsNew,HouseIsreModeled,HouseRemodelAge,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Misc Val,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Order,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,PorchSFTotal,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RenovationNeeded,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice,Screen Porch,Street_Aterial,Street_Feeder,Street_Grvl,Street_Pave,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF
1078,0,0,0,2.5,3,True,False,False,False,False,4,0,1.0,1.0,4,344.0,734.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,1,False,True,False,False,False,False,1,7,1,500.0,2.0,3,3,3,False,True,False,False,False,False,False,39,1078,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,39,0,1,2,1,2,5,5,12537,4,75.2106704711914,2,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,25,6,5,2,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,149900,0,0,0,False,True,6,734.0,3,0
1056,0,0,0,2.0,3,True,False,False,False,False,4,0,1.0,1.0,4,281.0,775.0,0.0,3,1,1,4,184,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,1,False,True,False,False,False,False,1,7,1,304.0,1.0,3,1,3,False,True,False,False,False,False,False,42,1056,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,42,0,0,42,1,2,5,5,8450,3,65.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85,26,6,5,2,0,0,269,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,142000,0,0,0,False,True,6,775.0,3,0
882,0,0,0,2.0,2,True,False,False,False,False,4,0,1.0,1.0,4,0.0,804.0,78.0,4,2,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,False,True,False,False,False,False,1,7,1,525.0,2.0,3,3,3,False,True,False,False,False,False,False,40,882,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,0,0,40,1,2,5,5,8400,2,70.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,27,5,4,2,0,0,240,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,126000,0,0,0,False,True,4,882.0,3,240
864,0,0,0,1.0,3,True,False,False,False,False,4,0,0.0,0.0,4,432.0,432.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,False,True,False,False,False,False,1,7,1,0.0,0.0,0,0,0,False,False,False,False,False,False,True,39,864,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,39,0,0,39,1,2,5,5,10500,1,70.0,5,0,20,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,28,5,4,2,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,115000,0,0,0,False,True,5,432.0,3,0
1337,0,0,0,3.0,2,False,False,False,False,True,4,0,1.0,1.0,5,354.0,1051.0,0.0,5,3,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,False,False,True,False,False,False,2,7,1,511.0,2.0,3,3,3,False,True,False,False,False,False,False,11,1337,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11,0,0,11,1,3,5,5,5858,1,26.0,2,0,120,4,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,68,29,5,7,2,0,0,271,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,184000,0,0,0,False,True,5,1051.0,3,203
483,504,0,0,1.5,2,False,False,False,True,False,4,0,0.0,0.0,4,327.0,156.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,264.0,1.0,3,1,3,False,False,False,False,False,True,False,39,987,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,39,0,0,39,1,2,5,5,1680,3,21.0,5,0,160,5,504.0,False,True,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,30,5,6,2,0,0,275,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,96000,0,0,0,False,True,5,156.0,3,275
525,567,0,0,1.5,3,False,False,False,True,False,4,0,0.0,0.0,4,225.0,300.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,320.0,1.0,3,1,3,False,False,False,False,False,True,False,13,1092,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,39,0,0,39,1,2,5,5,1680,3,21.0,5,0,160,5,492.0,False,True,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,31,5,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,105500,0,0,0,False,True,6,300.0,3,0
525,567,0,0,1.5,3,False,False,False,True,False,4,0,0.0,0.0,4,525.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,264.0,1.0,3,1,3,False,False,False,False,False,True,False,39,1092,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,39,0,0,39,1,2,5,5,1680,3,21.0,5,0,160,5,381.0,False,True,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,32,5,6,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,88000,0,0,0,False,True,6,0.0,3,0
1069,0,0,0,2.0,2,False,False,False,False,True,4,0,0.0,0.0,5,709.0,360.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,False,True,False,False,False,False,2,7,1,440.0,2.0,3,2,3,False,True,False,False,False,False,False,33,1069,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,33,0,0,33,1,2,5,5,4043,3,53.0,5,0,120,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,55,33,5,6,2,0,0,220,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,127500,165,0,0,False,True,4,360.0,3,0
855,601,0,0,2.5,3,False,False,False,True,False,4,0,0.0,0.0,4,341.0,514.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,True,False,False,False,False,2,7,1,440.0,2.0,3,1,3,False,True,False,False,False,False,False,35,1456,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,35,0,0,35,1,3,5,5,2280,1,24.0,5,0,160,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,34,6,6,2,0,0,173,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,149900,0,0,0,False,True,6,514.0,3,173
836,0,0,0,1.0,2,False,False,False,True,False,4,0,0.0,0.0,5,836.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,308.0,1.0,3,1,3,False,True,False,False,False,False,False,35,836,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,35,0,0,35,1,2,5,5,2280,1,24.0,5,0,120,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,30,35,6,7,2,0,0,30,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,120000,0,0,0,False,True,4,0.0,3,0
855,601,0,0,2.5,3,False,False,False,True,False,4,0,0.0,0.0,5,544.0,311.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,True,False,False,False,False,2,7,1,440.0,2.0,3,1,3,False,True,False,False,False,False,False,32,1456,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,32,0,0,32,1,2,5,5,2280,3,24.0,5,0,160,6,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,36,5,6,2,0,0,26,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,146000,0,0,0,False,True,7,311.0,3,26
1627,707,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,1590.0,0.0,0.0,1,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,751.0,3.0,3,3,3,False,True,False,False,False,False,False,1,2334,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,1,0,1,4,5,5,12858,3,102.0,2,0,60,6,162.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,133,37,5,9,2,0,0,277,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,376162,0,0,0,False,True,10,0.0,3,144
1704,0,0,0,3.0,3,True,False,False,False,False,4,0,1.0,1.0,5,486.0,1218.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,772.0,3.0,3,2,3,False,True,False,False,False,False,False,2,1704,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,0,1,2,1,3,5,5,11478,3,98.0,5,0,20,6,200.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50,38,5,8,2,0,0,50,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,306000,0,0,0,False,True,7,1218.0,3,0
1940,0,0,0,3.5,3,True,False,False,False,False,4,2,1.0,1.0,5,284.0,1646.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,606.0,3.0,3,3,3,False,True,False,False,False,False,False,0,1940,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,4,5,5,10159,3,83.0,2,0,20,6,450.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,95,39,5,9,2,0,0,263,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,395192,0,0,0,False,True,8,1646.0,3,168
1544,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1544.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,868.0,3.0,3,2,3,False,True,False,False,False,False,False,1,1544,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,3,5,5,12883,2,94.0,2,0,20,6,256.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35,40,5,8,2,0,0,35,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,290941,0,0,0,False,True,7,0.0,3,0
1541,0,0,0,2.0,3,True,False,False,False,False,4,1,0.0,0.0,5,340.0,1201.0,0.0,3,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,532.0,2.0,3,2,3,False,True,False,False,False,False,False,5,1541,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,0,5,1,3,5,5,12182,2,95.0,5,0,20,6,226.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,70,41,5,7,2,0,0,70,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,220000,0,0,0,False,True,7,1201.0,3,0
1698,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1588.0,110.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,730.0,3.0,3,3,3,False,True,False,False,False,False,False,5,1698,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,0,5,1,4,5,5,11520,3,90.0,5,0,20,6,615.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,74,42,5,9,2,0,0,266,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,275000,0,0,0,False,True,7,110.0,3,192
1822,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1794.0,28.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,678.0,3.0,3,2,3,False,True,False,False,False,False,False,5,1822,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,1,4,1,4,5,5,14122,3,79.0,2,0,20,6,240.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,119,43,5,8,2,0,0,119,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,259000,0,0,0,False,True,8,28.0,3,0
1535,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1515.0,2.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,532.0,2.0,3,2,3,False,True,False,False,False,False,False,6,1535,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,6,0,0,6,1,3,5,5,10171,3,70.0,2,0,20,6,168.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,44,5,7,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,214000,0,0,0,False,True,7,2.0,3,0
2364,0,0,0,3.5,2,True,False,False,False,False,4,3,1.0,1.0,5,142.0,2188.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,2,False,False,True,False,False,False,2,7,1,820.0,3.0,3,3,3,False,True,False,False,False,False,False,1,2364,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,4,5,5,12919,3,100.0,2,0,20,6,760.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,67,45,5,9,2,0,0,67,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,611657,0,0,0,False,True,11,2188.0,3,0
1358,0,0,0,3.0,2,False,False,False,False,True,4,1,1.0,1.0,5,625.0,733.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,484.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1358,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,3,5,5,6371,3,44.0,2,0,120,6,128.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35,46,5,7,2,0,0,227,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,224000,0,0,0,False,True,6,733.0,3,192
2696,0,0,0,3.5,3,True,False,False,False,False,4,3,1.0,1.0,5,1473.0,1373.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,2,False,False,True,False,False,False,2,7,1,958.0,3.0,3,3,3,False,True,False,False,False,False,False,7,2696,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7,0,1,6,1,4,1,2,14300,3,110.0,5,0,20,6,1095.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,150,47,5,9,2,0,0,370,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,500000,0,0,0,False,True,10,1373.0,3,220
1687,563,0,0,3.5,3,True,False,False,False,False,4,3,1.0,1.0,5,1093.0,578.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,2,7,1,756.0,3.0,3,3,3,False,True,False,False,False,False,False,8,2250,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,8,1,3,5,5,13650,2,105.0,5,0,60,6,232.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,130,48,5,8,2,0,0,368,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,320000,0,0,0,False,True,7,578.0,3,238
1752,0,0,0,3.0,2,False,False,False,False,True,4,0,1.0,1.0,5,1296.0,456.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,576.0,2.0,3,2,3,False,True,False,False,False,False,False,5,1752,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,0,5,1,4,5,5,7658,3,61.0,5,0,120,6,412.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,82,49,5,9,2,0,0,278,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,319900,0,0,0,False,True,6,456.0,3,196
1370,0,0,0,2.0,2,False,False,False,False,True,4,1,0.0,0.0,5,1346.0,24.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,484.0,2.0,3,2,3,False,True,False,False,False,False,False,4,1370,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,4,1,3,5,5,7132,3,41.0,2,0,120,6,178.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49,50,5,8,2,0,0,169,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,205000,0,0,0,False,True,6,24.0,3,120
764,862,0,0,2.5,2,False,False,False,True,False,4,0,0.0,0.0,5,764.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,474.0,2.0,3,2,3,False,False,False,True,False,False,False,7,1626,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7,0,0,7,1,3,5,5,2628,3,36.0,5,0,160,6,106.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,27,51,5,7,2,0,0,27,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,175500,0,0,0,False,True,6,0.0,3,0
